invoice_id,msme_company,buyer_name,buyer_sector,invoice_date,due_date,paid_date,invoice_amount,payment_delay_days,is_paid,monthly_fixed_cost,cash_reserves,avg_monthly_revenue,buyer_risk_level,post_legal_notice
INV-2024-04198,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-07-05,2024-08-04,2024-09-21,74065,48,1,326225,2155144,1076778,medium,0
INV-2024-04199,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-02-20,2024-03-21,2024-05-20,201637,60,1,326225,2155144,1076778,high,0
INV-2024-04200,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-05-18,2024-06-17,2024-07-14,70145,27,1,326225,2155144,1076778,low,0
INV-2024-04201,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-02,2024-11-01,2025-01-16,170523,76,1,326225,2155144,1076778,high,1
INV-2024-04202,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-01-29,2024-02-28,2024-04-30,206265,62,1,326225,2155144,1076778,high,0
INV-2024-04203,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-05,2024-06-04,2024-07-06,199094,32,1,326225,2155144,1076778,high,0
INV-2024-04204,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-19,2025-01-18,2025-02-17,252343,30,1,326225,2155144,1076778,high,1
INV-2024-04205,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-04-26,2024-05-26,2024-07-02,79322,37,1,326225,2155144,1076778,medium,0
INV-2024-04206,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-01-21,2024-02-20,2024-05-04,153408,74,1,326225,2155144,1076778,high,0
INV-2024-04207,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-22,2024-06-21,2024-09-08,102686,79,1,326225,2155144,1076778,high,0
INV-2024-04208,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-02-02,2024-03-03,2024-05-04,133980,62,1,326225,2155144,1076778,high,0
INV-2024-04209,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-04,2024-07-04,2024-09-18,142409,76,1,326225,2155144,1076778,high,0
INV-2024-04210,Ayesha Plastics,National Packaging House,Packaging,2024-10-26,2024-11-25,2024-12-22,60101,27,1,326225,2155144,1076778,low,1
INV-2024-04211,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-20,2024-03-21,2024-04-25,64309,35,1,326225,2155144,1076778,low,0
INV-2024-04212,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-06-12,2024-07-12,2024-08-23,104060,42,1,326225,2155144,1076778,medium,0
INV-2024-04213,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-01,2024-10-01,2024-11-11,92269,41,1,326225,2155144,1076778,medium,1
INV-2024-04214,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-11,2024-05-11,2024-07-08,178219,58,1,326225,2155144,1076778,high,0
INV-2024-04215,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-02,2024-12-02,2025-01-02,50514,31,1,326225,2155144,1076778,medium,1
INV-2024-04216,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-24,2024-11-23,2024-12-20,48504,27,1,326225,2155144,1076778,low,1
INV-2024-04217,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-08-14,2024-09-13,2024-11-17,102710,65,1,326225,2155144,1076778,medium,0
INV-2024-04218,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-11-21,2024-12-21,2025-02-16,114914,57,1,326225,2155144,1076778,medium,1
INV-2024-04219,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-01,2024-01-31,2024-04-18,151305,78,1,326225,2155144,1076778,high,0
INV-2024-04220,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-05-18,2024-06-17,2024-08-28,173793,72,1,326225,2155144,1076778,high,0
INV-2024-04221,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-09-16,2024-10-16,2024-12-09,75108,54,1,326225,2155144,1076778,medium,1
INV-2024-04222,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-26,2024-12-26,2025-02-09,163173,45,1,326225,2155144,1076778,high,1
INV-2024-04223,Ayesha Plastics,Shree Retail Distributors,Retail,2024-05-07,2024-06-06,2024-07-09,83761,33,1,326225,2155144,1076778,medium,0
INV-2024-04224,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-09-14,2024-10-14,2025-01-20,208266,98,1,326225,2155144,1076778,high,1
INV-2024-04225,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-03,2024-05-03,2024-07-11,135671,69,1,326225,2155144,1076778,high,0
INV-2024-04226,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-09-17,2024-10-17,2024-11-29,51112,43,1,326225,2155144,1076778,medium,1
INV-2024-04227,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-02-03,2024-03-04,2024-04-19,94000,46,1,326225,2155144,1076778,medium,0
INV-2024-04228,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-02-18,2024-03-19,2024-05-27,110442,69,1,326225,2155144,1076778,high,0
INV-2024-04229,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-11-22,2024-12-22,2025-02-15,160255,55,1,326225,2155144,1076778,medium,1
INV-2024-04230,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-04-09,2024-05-09,2024-07-25,94745,77,1,326225,2155144,1076778,medium,0
INV-2024-04231,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-19,2024-05-19,2024-06-08,64991,20,1,326225,2155144,1076778,medium,0
INV-2024-04232,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-09-28,2024-10-28,2024-11-21,106459,24,1,326225,2155144,1076778,medium,1
INV-2024-04233,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-08,2024-12-08,2025-02-05,224430,59,1,326225,2155144,1076778,high,1
INV-2024-04234,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-14,2024-07-14,2024-10-22,169148,100,1,326225,2155144,1076778,high,0
INV-2024-04235,Ayesha Plastics,National Packaging House,Packaging,2024-03-28,2024-04-27,2024-05-23,48240,26,1,326225,2155144,1076778,low,0
INV-2024-04236,Ayesha Plastics,Shree Retail Distributors,Retail,2024-03-21,2024-04-20,2024-06-16,78486,57,1,326225,2155144,1076778,medium,0
INV-2024-04237,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-08-30,2024-09-29,2024-10-29,78540,30,1,326225,2155144,1076778,medium,0
INV-2024-04238,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-17,2024-06-16,2024-08-19,164125,64,1,326225,2155144,1076778,high,0
INV-2024-04239,Ayesha Plastics,Shree Retail Distributors,Retail,2024-06-04,2024-07-04,2024-07-30,83050,26,1,326225,2155144,1076778,medium,0
INV-2024-04240,Ayesha Plastics,National Packaging House,Packaging,2024-06-30,2024-07-30,2024-08-18,109857,19,1,326225,2155144,1076778,low,0
INV-2024-04241,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-06-06,2024-07-06,2024-09-08,158912,64,1,326225,2155144,1076778,high,0
INV-2024-04242,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-01,2024-08-31,2024-10-21,221507,51,1,326225,2155144,1076778,high,0
INV-2024-04243,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-01-29,2024-02-28,2024-05-08,249266,70,1,326225,2155144,1076778,high,0
INV-2024-04244,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-03-12,2024-04-11,2024-05-23,178769,42,1,326225,2155144,1076778,high,0
INV-2024-04245,Ayesha Plastics,National Packaging House,Packaging,2024-01-10,2024-02-09,2024-03-05,80280,25,1,326225,2155144,1076778,low,0
INV-2024-04246,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-12-04,2025-01-03,2025-02-13,169333,41,1,326225,2155144,1076778,medium,1
INV-2024-04247,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-10,2024-08-09,2024-10-13,140473,65,1,326225,2155144,1076778,high,0
INV-2024-04248,Ayesha Plastics,Shree Retail Distributors,Retail,2024-07-14,2024-08-13,2024-10-01,60249,49,1,326225,2155144,1076778,medium,0
INV-2024-04249,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-04-12,2024-05-12,2024-07-22,143741,71,1,326225,2155144,1076778,medium,0
INV-2024-04250,Ayesha Plastics,National Packaging House,Packaging,2024-08-13,2024-09-12,2024-10-23,37962,41,1,326225,2155144,1076778,low,0
INV-2024-04251,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-04,2024-06-03,2024-08-08,245217,66,1,326225,2155144,1076778,high,0
INV-2024-04252,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-30,2024-11-29,2024-12-24,88427,25,1,326225,2155144,1076778,low,1
INV-2024-04253,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-24,2024-02-23,2024-04-13,76965,50,1,326225,2155144,1076778,medium,0
INV-2024-04254,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-12-27,2025-01-26,2025-02-22,121205,27,1,326225,2155144,1076778,medium,1
INV-2024-04255,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-06,2024-12-06,2025-01-20,79991,45,1,326225,2155144,1076778,medium,1
INV-2024-04256,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-01-29,2024-02-28,2024-04-13,95076,45,1,326225,2155144,1076778,medium,0
INV-2024-04257,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-08,2024-08-07,2024-10-18,186891,72,1,326225,2155144,1076778,high,0
INV-2024-04258,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-29,2024-09-28,2024-12-16,127707,79,1,326225,2155144,1076778,high,0
INV-2024-04259,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-06-15,2024-07-15,2024-10-01,118268,78,1,326225,2155144,1076778,high,0
INV-2024-04260,Ayesha Plastics,National Packaging House,Packaging,2024-03-18,2024-04-17,2024-05-29,58583,42,1,326225,2155144,1076778,low,0
INV-2024-04261,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-20,2024-11-19,2025-01-26,163319,68,1,326225,2155144,1076778,high,1
INV-2024-04262,Ayesha Plastics,Shree Retail Distributors,Retail,2024-05-05,2024-06-04,2024-07-05,70100,31,1,326225,2155144,1076778,medium,0
INV-2024-04263,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-12-04,2025-01-03,2025-02-21,87761,49,1,326225,2155144,1076778,high,1
INV-2024-04264,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-29,2024-06-28,2024-08-07,86902,40,1,326225,2155144,1076778,medium,0
INV-2024-04265,Ayesha Plastics,National Packaging House,Packaging,2024-02-04,2024-03-05,2024-04-01,88186,27,1,326225,2155144,1076778,low,0
INV-2024-04266,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-06-09,2024-07-09,2024-08-12,120311,34,1,326225,2155144,1076778,high,0
INV-2024-04267,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-08-16,2024-09-15,2024-11-28,141802,74,1,326225,2155144,1076778,medium,0
INV-2024-04268,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-06-13,2024-07-13,2024-09-26,238316,75,1,326225,2155144,1076778,high,0
INV-2024-04269,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-19,2024-07-19,2024-11-01,170541,105,1,326225,2155144,1076778,high,0
INV-2024-04270,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-12,2024-06-11,2024-09-05,158283,86,1,326225,2155144,1076778,high,0
INV-2024-04271,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-12,2024-02-11,2024-04-01,132168,50,1,326225,2155144,1076778,high,0
INV-2024-04272,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-08-06,2024-09-05,2024-11-08,140807,64,1,326225,2155144,1076778,high,0
INV-2024-04273,Ayesha Plastics,National Packaging House,Packaging,2024-01-25,2024-02-24,2024-04-13,71094,49,1,326225,2155144,1076778,low,0
INV-2024-04274,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-19,2024-10-19,2024-11-25,61219,37,1,326225,2155144,1076778,low,1
INV-2024-04275,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-01-17,2024-02-16,2024-04-09,140421,53,1,326225,2155144,1076778,high,0
INV-2024-04276,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-06-16,2024-07-16,2024-08-29,78484,44,1,326225,2155144,1076778,medium,0
INV-2024-04277,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-21,2024-11-20,2024-12-18,67904,28,1,326225,2155144,1076778,low,1
INV-2024-04278,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-08,2024-03-09,2024-04-07,74144,29,1,326225,2155144,1076778,low,0
INV-2024-04279,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-27,2024-03-28,2024-05-12,54713,45,1,326225,2155144,1076778,low,0
INV-2024-04280,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-14,2024-03-15,2024-04-21,58591,37,1,326225,2155144,1076778,low,0
INV-2024-04281,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-28,2024-12-28,2025-03-07,141945,69,1,326225,2155144,1076778,high,1
INV-2024-04282,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-12-16,2025-01-15,2025-02-13,73920,29,1,326225,2155144,1076778,low,1
INV-2024-04283,Ayesha Plastics,National Packaging House,Packaging,2024-08-19,2024-09-18,2024-10-20,27619,32,1,326225,2155144,1076778,low,0
INV-2024-04284,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-03-18,2024-04-17,2024-05-31,125761,44,1,326225,2155144,1076778,medium,0
INV-2024-04285,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-27,2024-12-27,2025-01-13,106145,17,1,326225,2155144,1076778,medium,1
INV-2024-04286,Ayesha Plastics,National Packaging House,Packaging,2024-12-20,2025-01-19,2025-02-23,57031,35,1,326225,2155144,1076778,low,1
INV-2024-04287,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-01-11,2024-02-10,2024-05-03,195519,83,1,326225,2155144,1076778,high,0
INV-2024-04288,Ayesha Plastics,National Packaging House,Packaging,2024-11-15,2024-12-15,2025-01-19,67392,35,1,326225,2155144,1076778,low,1
INV-2024-04289,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-25,2024-05-25,2024-06-26,80327,32,1,326225,2155144,1076778,medium,0
INV-2024-04290,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-04-24,2024-05-24,2024-06-24,26163,31,1,326225,2155144,1076778,low,0
INV-2024-04291,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-29,2024-10-29,2024-11-21,62609,23,1,326225,2155144,1076778,low,1
INV-2024-04292,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-21,2024-11-20,2025-01-27,87137,68,1,326225,2155144,1076778,high,1
INV-2024-04293,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-22,2024-11-21,2025-01-07,74681,47,1,326225,2155144,1076778,medium,1
INV-2024-04294,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-15,2024-05-15,2024-06-04,117280,20,1,326225,2155144,1076778,medium,0
INV-2024-04295,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-09-30,2024-10-30,2024-12-21,100513,52,1,326225,2155144,1076778,medium,1
INV-2024-04296,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-03-06,2024-04-05,2024-04-19,81822,14,1,326225,2155144,1076778,low,0
INV-2024-04297,Ayesha Plastics,National Packaging House,Packaging,2024-06-16,2024-07-16,2024-08-18,104845,33,1,326225,2155144,1076778,low,0
INV-2024-04298,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-12-02,2025-01-01,2025-03-04,170199,62,1,326225,2155144,1076778,high,1
INV-2024-04299,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-08-05,2024-09-04,2024-11-17,140368,74,1,326225,2155144,1076778,high,0
INV-2024-04300,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-04-21,2024-05-21,,87601,180,0,326225,2155144,1076778,medium,0
INV-2024-04301,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-13,2024-09-12,2024-11-12,129632,61,1,326225,2155144,1076778,high,0
INV-2024-04302,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-01-14,2024-02-13,2024-04-24,304298,71,1,326225,2155144,1076778,high,0
INV-2024-04303,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-16,2024-05-16,2024-08-06,205663,82,1,326225,2155144,1076778,high,0
INV-2024-04304,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-23,2024-08-22,2024-12-06,88146,106,1,326225,2155144,1076778,high,0
INV-2024-04305,Ayesha Plastics,National Packaging House,Packaging,2024-10-29,2024-11-28,2024-12-23,24838,25,1,326225,2155144,1076778,low,1
INV-2024-04306,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-03-30,2024-04-29,2024-05-31,53114,32,1,326225,2155144,1076778,low,0
INV-2024-04307,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-21,2024-10-21,2024-11-30,84374,40,1,326225,2155144,1076778,medium,1
INV-2024-04308,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-03-02,2024-04-01,2024-05-13,159460,42,1,326225,2155144,1076778,high,0
INV-2024-04309,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-07-02,2024-08-01,2024-10-05,72596,65,1,326225,2155144,1076778,medium,0
INV-2024-04310,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-07,2024-05-07,2024-08-18,172748,103,1,326225,2155144,1076778,high,0
INV-2024-04311,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-16,2024-10-16,2024-11-18,48149,33,1,326225,2155144,1076778,low,1
INV-2024-04312,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-02-27,2024-03-28,,147233,180,0,326225,2155144,1076778,high,0
INV-2024-04313,Ayesha Plastics,National Packaging House,Packaging,2024-07-13,2024-08-12,2024-09-14,88395,33,1,326225,2155144,1076778,low,0
INV-2024-04314,Ayesha Plastics,Shree Retail Distributors,Retail,2024-02-21,2024-03-22,2024-05-12,73209,51,1,326225,2155144,1076778,medium,0
INV-2024-04315,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-02-03,2024-03-04,2024-04-27,207345,54,1,326225,2155144,1076778,high,0
INV-2024-04316,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-02,2024-07-02,2024-09-09,91888,69,1,326225,2155144,1076778,high,0
INV-2024-04317,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-11-29,2024-12-29,2025-03-10,178039,71,1,326225,2155144,1076778,medium,1
INV-2024-04318,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-29,2024-09-28,2024-11-20,100506,53,1,326225,2155144,1076778,high,0
INV-2024-04319,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-27,2024-12-27,,217360,180,0,326225,2155144,1076778,high,1
INV-2024-04320,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-07,2024-06-06,,165371,180,0,326225,2155144,1076778,high,0
INV-2024-04321,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-22,2024-10-22,2024-11-25,112340,34,1,326225,2155144,1076778,medium,1
INV-2024-04322,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-20,2024-02-19,2024-05-07,190734,78,1,326225,2155144,1076778,high,0
INV-2024-04323,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-12-04,2025-01-03,2025-02-07,187609,35,1,326225,2155144,1076778,high,1
INV-2024-04324,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-03-21,2024-04-20,2024-06-20,64854,61,1,326225,2155144,1076778,high,0
INV-2024-04325,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-09-22,2024-10-22,2024-11-30,171110,39,1,326225,2155144,1076778,high,1
INV-2024-04326,Ayesha Plastics,Shree Retail Distributors,Retail,2024-12-08,2025-01-07,2025-02-23,58226,47,1,326225,2155144,1076778,medium,1
INV-2024-04327,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-02-26,2024-03-27,,144699,180,0,326225,2155144,1076778,medium,0
INV-2024-04328,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-14,2024-05-14,2024-06-13,95604,30,1,326225,2155144,1076778,medium,0
INV-2024-04329,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-15,2024-06-14,,86101,180,0,326225,2155144,1076778,medium,0
INV-2024-04330,Ayesha Plastics,Shree Retail Distributors,Retail,2024-01-14,2024-02-13,2024-03-27,81366,43,1,326225,2155144,1076778,medium,0
INV-2024-04331,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-18,2024-02-17,2024-03-23,205708,35,1,326225,2155144,1076778,medium,0
INV-2024-04332,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-27,2024-08-26,2024-12-08,176857,104,1,326225,2155144,1076778,high,0
INV-2024-04333,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-11-02,2024-12-02,2025-02-07,113629,67,1,326225,2155144,1076778,medium,1
INV-2024-04334,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-21,2024-03-22,2024-05-23,105719,62,1,326225,2155144,1076778,high,0
INV-2024-04335,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-02-17,2024-03-18,,194248,180,0,326225,2155144,1076778,high,0
INV-2024-04336,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-08-31,2024-09-30,2024-12-27,231046,88,1,326225,2155144,1076778,high,0
INV-2024-04337,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-01,2024-10-31,2024-12-07,58988,37,1,326225,2155144,1076778,low,1
INV-2024-04338,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-11-22,2024-12-22,2025-04-17,131307,116,1,326225,2155144,1076778,high,1
INV-2024-04339,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-11,2024-06-10,2024-09-01,153299,83,1,326225,2155144,1076778,high,0
INV-2024-04340,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-07-06,2024-08-05,2024-09-06,179057,32,1,326225,2155144,1076778,high,0
INV-2024-04341,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-02-19,2024-03-20,2024-05-25,118793,66,1,326225,2155144,1076778,high,0
INV-2024-04342,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-19,2024-11-18,2025-02-03,90636,77,1,326225,2155144,1076778,high,1
INV-2024-04343,Ayesha Plastics,National Packaging House,Packaging,2024-03-07,2024-04-06,2024-05-10,85688,34,1,326225,2155144,1076778,low,0
INV-2024-04344,Ayesha Plastics,Shree Retail Distributors,Retail,2024-12-03,2025-01-02,2025-02-26,57577,55,1,326225,2155144,1076778,medium,1
INV-2024-04345,Ayesha Plastics,Shree Retail Distributors,Retail,2024-07-25,2024-08-24,2024-10-06,120744,43,1,326225,2155144,1076778,medium,0
INV-2024-04346,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-07,2024-06-06,2024-08-23,165421,78,1,326225,2155144,1076778,high,0
INV-2024-04347,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-12-03,2025-01-02,2025-03-06,201518,63,1,326225,2155144,1076778,high,1
INV-2024-04348,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-08-24,2024-09-23,2024-11-10,94135,48,1,326225,2155144,1076778,medium,0
INV-2024-04349,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-22,2024-11-21,2024-12-26,265553,35,1,326225,2155144,1076778,high,1
INV-2024-04350,Ayesha Plastics,Shree Retail Distributors,Retail,2024-03-08,2024-04-07,2024-05-07,77923,30,1,326225,2155144,1076778,medium,0
INV-2024-04351,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-03-15,2024-04-14,2024-05-07,83880,23,1,326225,2155144,1076778,low,0
INV-2024-04352,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-18,2024-02-17,2024-04-20,74487,63,1,326225,2155144,1076778,medium,0
INV-2024-04353,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-11-19,2024-12-19,2025-03-31,214772,102,1,326225,2155144,1076778,high,1
INV-2024-04354,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-08,2024-02-07,,153191,180,0,326225,2155144,1076778,high,0
INV-2024-04355,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-01,2024-05-31,2024-07-29,201593,59,1,326225,2155144,1076778,high,0
INV-2024-04356,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-10-19,2024-11-18,2024-12-20,92203,32,1,326225,2155144,1076778,medium,1
INV-2024-04357,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-04-06,2024-05-06,2024-06-09,65803,34,1,326225,2155144,1076778,medium,0
INV-2024-04358,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-22,2024-11-21,2024-12-23,76615,32,1,326225,2155144,1076778,low,1
INV-2024-04359,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-08-20,2024-09-19,2024-10-28,111107,39,1,326225,2155144,1076778,medium,0
INV-2024-04360,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-03-01,2024-03-31,2024-05-13,143316,43,1,326225,2155144,1076778,medium,0
INV-2024-04361,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-09-20,2024-10-20,2024-12-20,146072,61,1,326225,2155144,1076778,high,1
INV-2024-04362,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-05,2024-05-05,2024-07-24,156100,80,1,326225,2155144,1076778,high,0
INV-2024-04363,Ayesha Plastics,National Packaging House,Packaging,2024-09-06,2024-10-06,2024-11-03,67509,28,1,326225,2155144,1076778,low,1
INV-2024-04364,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-02-19,2024-03-20,2024-05-07,173944,48,1,326225,2155144,1076778,medium,0
INV-2024-04365,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-09-22,2024-10-22,2024-12-22,195657,61,1,326225,2155144,1076778,high,1
INV-2024-04366,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-08-06,2024-09-05,2024-10-11,83719,36,1,326225,2155144,1076778,medium,0
INV-2024-04367,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-05,2024-04-04,2024-05-15,156713,41,1,326225,2155144,1076778,high,0
INV-2024-04368,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-26,2024-03-27,2024-05-29,82224,63,1,326225,2155144,1076778,high,0
INV-2024-04369,Ayesha Plastics,National Packaging House,Packaging,2024-03-05,2024-04-04,2024-05-03,73728,29,1,326225,2155144,1076778,low,0
INV-2024-04370,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-08-11,2024-09-10,2024-09-26,82171,16,1,326225,2155144,1076778,low,0
